"Step","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"557","80.709","80.709","80.709","81.89699999999999","81.89699999999999","81.89699999999999","79","79","79","89.74699999999999","89.74699999999999","89.74699999999999","87.55600000000001","87.55600000000001","87.55600000000001","87.155","87.155","87.155","86.11100000000002","86.11100000000002","86.11100000000002","0","0","0"
"558","80.704","80.704","80.704","81.98","81.98","81.98","79.066","79.066","79.066","89.74699999999999","89.74699999999999","89.74699999999999","87.45800000000001","87.45800000000001","87.45800000000001","87.01800000000001","87.01800000000001","87.01800000000001","85.87899999999999","85.87899999999999","85.87899999999999","0","0","0"
"559","80.654","80.654","80.654","81.84199999999998","81.84199999999998","81.84199999999998","79.47199999999998","79.47199999999998","79.47199999999998","89.74699999999999","89.74699999999999","89.74699999999999","87.58100000000002","87.58100000000002","87.58100000000002","87.23399999999998","87.23399999999998","87.23399999999998","86.165","86.165","86.165","0","0","0"
"560","80.706","80.706","80.706","82.00899999999999","82.00899999999999","82.00899999999999","79.09999999999998","79.09999999999998","79.09999999999998","89.74800000000002","89.74800000000002","89.74800000000002","87.52","87.52","87.52","87.14199999999998","87.14199999999998","87.14199999999998","86.09300000000002","86.09300000000002","86.09300000000002","0","0","0"
"561","80.78300000000002","80.78300000000002","80.78300000000002","81.824","81.824","81.824","79.315","79.315","79.315","89.74800000000002","89.74800000000002","89.74800000000002","87.59600000000002","87.59600000000002","87.59600000000002","87.25800000000001","87.25800000000001","87.25800000000001","86.08","86.08","86.08","0","0","0"
"562","80.64300000000001","80.64300000000001","80.64300000000001","81.94800000000001","81.94800000000001","81.94800000000001","79.194","79.194","79.194","89.74899999999998","89.74899999999998","89.74899999999998","87.48600000000002","87.48600000000002","87.48600000000002","87.18199999999999","87.18199999999999","87.18199999999999","86.17100000000002","86.17100000000002","86.17100000000002","0","0","0"
"563","80.611","80.611","80.611","81.94300000000001","81.94300000000001","81.94300000000001","79.04199999999999","79.04199999999999","79.04199999999999","89.74899999999998","89.74899999999998","89.74899999999998","87.65300000000002","87.65300000000002","87.65300000000002","87.269","87.269","87.269","86.049","86.049","86.049","0","0","0"
"564","80.52800000000002","80.52800000000002","80.52800000000002","81.846","81.846","81.846","79.079","79.079","79.079","89.75","89.75","89.75","87.55699999999999","87.55699999999999","87.55699999999999","87.13800000000002","87.13800000000002","87.13800000000002","86.04800000000002","86.04800000000002","86.04800000000002","0","0","0"
"565","80.611","80.611","80.611","81.65000000000002","81.65000000000002","81.65000000000002","79.07800000000002","79.07800000000002","79.07800000000002","89.75","89.75","89.75","87.71699999999998","87.71699999999998","87.71699999999998","87.195","87.195","87.195","86.06100000000002","86.06100000000002","86.06100000000002","0","0","0"
"566","80.52300000000001","80.52300000000001","80.52300000000001","81.71699999999998","81.71699999999998","81.71699999999998","79.08","79.08","79.08","89.75","89.75","89.75","87.635","87.635","87.635","87.13699999999999","87.13699999999999","87.13699999999999","85.98300000000002","85.98300000000002","85.98300000000002","0","0","0"
"567","80.58","80.58","80.58","81.834","81.834","81.834","79.229","79.229","79.229","89.75100000000002","89.75100000000002","89.75100000000002","87.65800000000002","87.65800000000002","87.65800000000002","87.16800000000002","87.16800000000002","87.16800000000002","86.07199999999999","86.07199999999999","86.07199999999999","0","0","0"
"568","80.67699999999999","80.67699999999999","80.67699999999999","81.86800000000001","81.86800000000001","81.86800000000001","79.51300000000002","79.51300000000002","79.51300000000002","89.75100000000002","89.75100000000002","89.75100000000002","87.64199999999998","87.64199999999998","87.64199999999998","87.14100000000002","87.14100000000002","87.14100000000002","86.10300000000001","86.10300000000001","86.10300000000001","0","0","0"
"569","80.51000000000002","80.51000000000002","80.51000000000002","81.905","81.905","81.905","79.02","79.02","79.02","89.75199999999998","89.75199999999998","89.75199999999998","87.40399999999998","87.40399999999998","87.40399999999998","87.04300000000002","87.04300000000002","87.04300000000002","85.86600000000001","85.86600000000001","85.86600000000001","0","0","0"
"570","80.52800000000002","80.52800000000002","80.52800000000002","81.75","81.75","81.75","79.18000000000002","79.18000000000002","79.18000000000002","89.75199999999998","89.75199999999998","89.75199999999998","87.52100000000002","87.52100000000002","87.52100000000002","87.255","87.255","87.255","86.07300000000001","86.07300000000001","86.07300000000001","0","0","0"
"571","80.73199999999999","80.73199999999999","80.73199999999999","82.16600000000001","82.16600000000001","82.16600000000001","79.105","79.105","79.105","89.75300000000001","89.75300000000001","89.75300000000001","87.53699999999999","87.53699999999999","87.53699999999999","87.12","87.12","87.12","86.05899999999998","86.05899999999998","86.05899999999998","0","0","0"
"572","80.419","80.419","80.419","81.74800000000002","81.74800000000002","81.74800000000002","79.095","79.095","79.095","89.75300000000001","89.75300000000001","89.75300000000001","87.51100000000001","87.51100000000001","87.51100000000001","87.049","87.049","87.049","86.08600000000001","86.08600000000001","86.08600000000001","0","0","0"
"573","80.541","80.541","80.541","81.89","81.89","81.89","79.06","79.06","79.06","89.75300000000001","89.75300000000001","89.75300000000001","87.64","87.64","87.64","87.13899999999998","87.13899999999998","87.13899999999998","86.175","86.175","86.175","0","0","0"
"574","80.64","80.64","80.64","81.91800000000002","81.91800000000002","81.91800000000002","78.96300000000001","78.96300000000001","78.96300000000001","89.75399999999999","89.75399999999999","89.75399999999999","87.68699999999998","87.68699999999998","87.68699999999998","87.115","87.115","87.115","86.225","86.225","86.225","0","0","0"
"575","80.56300000000002","80.56300000000002","80.56300000000002","81.97300000000001","81.97300000000001","81.97300000000001","79.284","79.284","79.284","89.75399999999999","89.75399999999999","89.75399999999999","87.625","87.625","87.625","87.24699999999999","87.24699999999999","87.24699999999999","86.05300000000001","86.05300000000001","86.05300000000001","0","0","0"
"576","80.625","80.625","80.625","81.96199999999999","81.96199999999999","81.96199999999999","79.19800000000001","79.19800000000001","79.19800000000001","89.755","89.755","89.755","87.76399999999998","87.76399999999998","87.76399999999998","87.14899999999999","87.14899999999999","87.14899999999999","86.18","86.18","86.18","0","0","0"
"577","80.684","80.684","80.684","81.88199999999999","81.88199999999999","81.88199999999999","79.186","79.186","79.186","89.755","89.755","89.755","87.68","87.68","87.68","87.11699999999999","87.11699999999999","87.11699999999999","86.06","86.06","86.06","0","0","0"
"578","80.646","80.646","80.646","81.69699999999999","81.69699999999999","81.69699999999999","79.16","79.16","79.16","89.75600000000001","89.75600000000001","89.75600000000001","87.73600000000002","87.73600000000002","87.73600000000002","87.49600000000001","87.49600000000001","87.49600000000001","86.30800000000002","86.30800000000002","86.30800000000002","0","0","0"
"579","80.62","80.62","80.62","81.88800000000002","81.88800000000002","81.88800000000002","79.09999999999998","79.09999999999998","79.09999999999998","89.75699999999999","89.75699999999999","89.75699999999999","87.495","87.495","87.495","87.04600000000002","87.04600000000002","87.04600000000002","86.11100000000002","86.11100000000002","86.11100000000002","0","0","0"
"580","80.63199999999999","80.63199999999999","80.63199999999999","81.789","81.789","81.789","79.12300000000002","79.12300000000002","79.12300000000002","89.75699999999999","89.75699999999999","89.75699999999999","87.73699999999998","87.73699999999998","87.73699999999998","87.19600000000001","87.19600000000001","87.19600000000001","86.13899999999998","86.13899999999998","86.13899999999998","0","0","0"
"581","80.63199999999999","80.63199999999999","80.63199999999999","82.00300000000001","82.00300000000001","82.00300000000001","79.429","79.429","79.429","89.75800000000001","89.75800000000001","89.75800000000001","87.57800000000002","87.57800000000002","87.57800000000002","87.175","87.175","87.175","86.05300000000001","86.05300000000001","86.05300000000001","0","0","0"
"582","80.77500000000002","80.77500000000002","80.77500000000002","81.98800000000001","81.98800000000001","81.98800000000001","79.495","79.495","79.495","89.75800000000001","89.75800000000001","89.75800000000001","87.68199999999999","87.68199999999999","87.68199999999999","87.275","87.275","87.275","86.27600000000001","86.27600000000001","86.27600000000001","0","0","0"
"583","80.64199999999998","80.64199999999998","80.64199999999998","82.12699999999998","82.12699999999998","82.12699999999998","79.51000000000002","79.51000000000002","79.51000000000002","89.75899999999999","89.75899999999999","89.75899999999999","87.61800000000001","87.61800000000001","87.61800000000001","87.17899999999999","87.17899999999999","87.17899999999999","86.13699999999999","86.13699999999999","86.13699999999999","0","0","0"
"584","80.69800000000001","80.69800000000001","80.69800000000001","81.995","81.995","81.995","79.56300000000002","79.56300000000002","79.56300000000002","89.75899999999999","89.75899999999999","89.75899999999999","87.68100000000001","87.68100000000001","87.68100000000001","87.21100000000001","87.21100000000001","87.21100000000001","86.21300000000001","86.21300000000001","86.21300000000001","0","0","0"
"585","80.579","80.579","80.579","81.856","81.856","81.856","79.40300000000002","79.40300000000002","79.40300000000002","89.75899999999999","89.75899999999999","89.75899999999999","87.68100000000001","87.68100000000001","87.68100000000001","87.26800000000001","87.26800000000001","87.26800000000001","86.15699999999998","86.15699999999998","86.15699999999998","0","0","0"
"586","80.70800000000001","80.70800000000001","80.70800000000001","81.84","81.84","81.84","79.23999999999998","79.23999999999998","79.23999999999998","89.76","89.76","89.76","87.705","87.705","87.705","87.29100000000001","87.29100000000001","87.29100000000001","86.19199999999998","86.19199999999998","86.19199999999998","0","0","0"
"587","80.61","80.61","80.61","81.89","81.89","81.89","79.424","79.424","79.424","89.76","89.76","89.76","87.64600000000002","87.64600000000002","87.64600000000002","87.11399999999999","87.11399999999999","87.11399999999999","86.05600000000001","86.05600000000001","86.05600000000001","0","0","0"
"588","80.565","80.565","80.565","81.88699999999999","81.88699999999999","81.88699999999999","79.45","79.45","79.45","89.76100000000001","89.76100000000001","89.76100000000001","87.57699999999998","87.57699999999998","87.57699999999998","87.25399999999999","87.25399999999999","87.25399999999999","86.20399999999998","86.20399999999998","86.20399999999998","0","0","0"
"589","80.7","80.7","80.7","81.98699999999998","81.98699999999998","81.98699999999998","79.121","79.121","79.121","89.76100000000001","89.76100000000001","89.76100000000001","87.58899999999998","87.58899999999998","87.58899999999998","87.16300000000001","87.16300000000001","87.16300000000001","86.13100000000001","86.13100000000001","86.13100000000001","0","0","0"
"590","80.579","80.579","80.579","81.889","81.889","81.889","79.28800000000001","79.28800000000001","79.28800000000001","89.76199999999999","89.76199999999999","89.76199999999999","87.75800000000001","87.75800000000001","87.75800000000001","87.36300000000001","87.36300000000001","87.36300000000001","86.375","86.375","86.375","0","0","0"
"591","80.69699999999999","80.69699999999999","80.69699999999999","81.96300000000001","81.96300000000001","81.96300000000001","79.325","79.325","79.325","89.76199999999999","89.76199999999999","89.76199999999999","87.675","87.675","87.675","87.17","87.17","87.17","86.13","86.13","86.13","0","0","0"
"592","80.69","80.69","80.69","81.661","81.661","81.661","79.291","79.291","79.291","89.76300000000002","89.76300000000002","89.76300000000002","87.67300000000002","87.67300000000002","87.67300000000002","87.17800000000001","87.17800000000001","87.17800000000001","86.16800000000002","86.16800000000002","86.16800000000002","0","0","0"
"593","80.65699999999998","80.65699999999998","80.65699999999998","81.83199999999998","81.83199999999998","81.83199999999998","79.166","79.166","79.166","89.76300000000002","89.76300000000002","89.76300000000002","87.59","87.59","87.59","87.26399999999998","87.26399999999998","87.26399999999998","86.035","86.035","86.035","0","0","0"
"594","80.589","80.589","80.589","81.85699999999999","81.85699999999999","81.85699999999999","79.45300000000002","79.45300000000002","79.45300000000002","89.76399999999998","89.76399999999998","89.76399999999998","87.61899999999999","87.61899999999999","87.61899999999999","87.24399999999999","87.24399999999999","87.24399999999999","86.22699999999999","86.22699999999999","86.22699999999999","0","0","0"
"595","80.58499999999998","80.58499999999998","80.58499999999998","81.95600000000002","81.95600000000002","81.95600000000002","79.75","79.75","79.75","89.76399999999998","89.76399999999998","89.76399999999998","87.72100000000002","87.72100000000002","87.72100000000002","87.265","87.265","87.265","86.155","86.155","86.155","0","0","0"
"596","80.561","80.561","80.561","81.93","81.93","81.93","79.279","79.279","79.279","89.76399999999998","89.76399999999998","89.76399999999998","87.535","87.535","87.535","87.27300000000001","87.27300000000001","87.27300000000001","86.10800000000002","86.10800000000002","86.10800000000002","0","0","0"
"597","80.646","80.646","80.646","82.005","82.005","82.005","79.229","79.229","79.229","89.765","89.765","89.765","87.67300000000002","87.67300000000002","87.67300000000002","87.17699999999999","87.17699999999999","87.17699999999999","86.13800000000002","86.13800000000002","86.13800000000002","0","0","0"
"598","80.57300000000001","80.57300000000001","80.57300000000001","82.034","82.034","82.034","79.44800000000001","79.44800000000001","79.44800000000001","89.765","89.765","89.765","87.63399999999999","87.63399999999999","87.63399999999999","87.144","87.144","87.144","86.22399999999999","86.22399999999999","86.22399999999999","0","0","0"
"599","80.58800000000001","80.58800000000001","80.58800000000001","81.79800000000002","81.79800000000002","81.79800000000002","79.289","79.289","79.289","89.76600000000002","89.76600000000002","89.76600000000002","87.82699999999998","87.82699999999998","87.82699999999998","87.34800000000001","87.34800000000001","87.34800000000001","86.32399999999998","86.32399999999998","86.32399999999998","0","0","0"
"600","80.544","80.544","80.544","81.781","81.781","81.781","79.334","79.334","79.334","89.76600000000002","89.76600000000002","89.76600000000002","87.61600000000001","87.61600000000001","87.61600000000001","87.29100000000001","87.29100000000001","87.29100000000001","86.19300000000001","86.19300000000001","86.19300000000001","0","0","0"
"601","80.55","80.55","80.55","81.78","81.78","81.78","79.56300000000002","79.56300000000002","79.56300000000002","89.76699999999998","89.76699999999998","89.76699999999998","87.66699999999999","87.66699999999999","87.66699999999999","87.32100000000001","87.32100000000001","87.32100000000001","86.21100000000001","86.21100000000001","86.21100000000001","0","0","0"
"602","80.57199999999999","80.57199999999999","80.57199999999999","81.93100000000001","81.93100000000001","81.93100000000001","79.421","79.421","79.421","89.76699999999998","89.76699999999998","89.76699999999998","87.63","87.63","87.63","87.26699999999998","87.26699999999998","87.26699999999998","86.26399999999998","86.26399999999998","86.26399999999998","0","0","0"
"603","80.646","80.646","80.646","81.88","81.88","81.88","79.47499999999998","79.47499999999998","79.47499999999998","89.76800000000001","89.76800000000001","89.76800000000001","87.685","87.685","87.685","87.25","87.25","87.25","86.14199999999998","86.14199999999998","86.14199999999998","0","0","0"
"604","80.54000000000002","80.54000000000002","80.54000000000002","81.795","81.795","81.795","79.52500000000002","79.52500000000002","79.52500000000002","89.76800000000001","89.76800000000001","89.76800000000001","87.745","87.745","87.745","87.30800000000002","87.30800000000002","87.30800000000002","86.32699999999998","86.32699999999998","86.32699999999998","0","0","0"
"605","80.60199999999999","80.60199999999999","80.60199999999999","81.93199999999999","81.93199999999999","81.93199999999999","79.441","79.441","79.441","89.76800000000001","89.76800000000001","89.76800000000001","87.59199999999998","87.59199999999998","87.59199999999998","87.13699999999999","87.13699999999999","87.13699999999999","86.25100000000002","86.25100000000002","86.25100000000002","0","0","0"
"606","80.754","80.754","80.754","81.8","81.8","81.8","79.444","79.444","79.444","89.769","89.769","89.769","87.77100000000002","87.77100000000002","87.77100000000002","87.485","87.485","87.485","86.345","86.345","86.345","0","0","0"
"607","80.67199999999998","80.67199999999998","80.67199999999998","82.11699999999999","82.11699999999999","82.11699999999999","79.35800000000002","79.35800000000002","79.35800000000002","89.769","89.769","89.769","87.53699999999999","87.53699999999999","87.53699999999999","87.07","87.07","87.07","86.02399999999999","86.02399999999999","86.02399999999999","0","0","0"
"608","80.496","80.496","80.496","81.839","81.839","81.839","79.37300000000002","79.37300000000002","79.37300000000002","89.77","89.77","89.77","87.68100000000001","87.68100000000001","87.68100000000001","87.34600000000002","87.34600000000002","87.34600000000002","86.20800000000001","86.20800000000001","86.20800000000001","0","0","0"
"609","80.591","80.591","80.591","81.98199999999999","81.98199999999999","81.98199999999999","79.369","79.369","79.369","89.77","89.77","89.77","87.565","87.565","87.565","87.26","87.26","87.26","86.21","86.21","86.21","0","0","0"
"610","80.63300000000001","80.63300000000001","80.63300000000001","81.92100000000002","81.92100000000002","81.92100000000002","79.595","79.595","79.595","89.77100000000002","89.77100000000002","89.77100000000002","87.59600000000002","87.59600000000002","87.59600000000002","87.28199999999998","87.28199999999998","87.28199999999998","86.31399999999998","86.31399999999998","86.31399999999998","0","0","0"
"611","80.571","80.571","80.571","81.82199999999999","81.82199999999999","81.82199999999999","79.399","79.399","79.399","89.77100000000002","89.77100000000002","89.77100000000002","87.65699999999998","87.65699999999998","87.65699999999998","87.29800000000002","87.29800000000002","87.29800000000002","86.33","86.33","86.33","0","0","0"
"612","80.634","80.634","80.634","81.97800000000001","81.97800000000001","81.97800000000001","79.34699999999998","79.34699999999998","79.34699999999998","89.77199999999999","89.77199999999999","89.77199999999999","87.67100000000002","87.67100000000002","87.67100000000002","87.15600000000002","87.15600000000002","87.15600000000002","86.17300000000002","86.17300000000002","86.17300000000002","0","0","0"
"613","80.626","80.626","80.626","81.85199999999999","81.85199999999999","81.85199999999999","79.515","79.515","79.515","89.77199999999999","89.77199999999999","89.77199999999999","87.48199999999999","87.48199999999999","87.48199999999999","87.18699999999998","87.18699999999998","87.18699999999998","86.12","86.12","86.12","0","0","0"
"614","80.42300000000002","80.42300000000002","80.42300000000002","81.90300000000002","81.90300000000002","81.90300000000002","79.395","79.395","79.395","89.77199999999999","89.77199999999999","89.77199999999999","87.54300000000002","87.54300000000002","87.54300000000002","87.23","87.23","87.23","86.03600000000002","86.03600000000002","86.03600000000002","0","0","0"
"615","80.829","80.829","80.829","81.97899999999998","81.97899999999998","81.97899999999998","79.529","79.529","79.529","89.77300000000001","89.77300000000001","89.77300000000001","87.56899999999999","87.56899999999999","87.56899999999999","87.25100000000002","87.25100000000002","87.25100000000002","86.19899999999998","86.19899999999998","86.19899999999998","0","0","0"
"616","80.575","80.575","80.575","81.99300000000001","81.99300000000001","81.99300000000001","79.654","79.654","79.654","89.77300000000001","89.77300000000001","89.77300000000001","87.76600000000002","87.76600000000002","87.76600000000002","87.29600000000002","87.29600000000002","87.29600000000002","86.19100000000002","86.19100000000002","86.19100000000002","0","0","0"
"617","80.554","80.554","80.554","81.96699999999998","81.96699999999998","81.96699999999998","79.321","79.321","79.321","89.77399999999999","89.77399999999999","89.77399999999999","87.63699999999999","87.63699999999999","87.63699999999999","87.25800000000001","87.25800000000001","87.25800000000001","86.23399999999998","86.23399999999998","86.23399999999998","0","0","0"
"618","80.53199999999998","80.53199999999998","80.53199999999998","82.02800000000002","82.02800000000002","82.02800000000002","79.341","79.341","79.341","89.77399999999999","89.77399999999999","89.77399999999999","87.56800000000001","87.56800000000001","87.56800000000001","87.24300000000001","87.24300000000001","87.24300000000001","86.30199999999999","86.30199999999999","86.30199999999999","0","0","0"
"619","80.769","80.769","80.769","81.655","81.655","81.655","79.30300000000001","79.30300000000001","79.30300000000001","89.77399999999999","89.77399999999999","89.77399999999999","87.56899999999999","87.56899999999999","87.56899999999999","87.23199999999999","87.23199999999999","87.23199999999999","86.13800000000002","86.13800000000002","86.13800000000002","0","0","0"
"620","80.59","80.59","80.59","81.76300000000002","81.76300000000002","81.76300000000002","79.531","79.531","79.531","89.775","89.775","89.775","87.795","87.795","87.795","87.44100000000002","87.44100000000002","87.44100000000002","86.31199999999998","86.31199999999998","86.31199999999998","0","0","0"
"621","80.62300000000002","80.62300000000002","80.62300000000002","81.89300000000001","81.89300000000001","81.89300000000001","79.316","79.316","79.316","89.775","89.775","89.775","87.72899999999998","87.72899999999998","87.72899999999998","87.24600000000001","87.24600000000001","87.24600000000001","86.26399999999998","86.26399999999998","86.26399999999998","0","0","0"
"622","80.64699999999999","80.64699999999999","80.64699999999999","81.676","81.676","81.676","79.43000000000002","79.43000000000002","79.43000000000002","89.77600000000001","89.77600000000001","89.77600000000001","87.61100000000002","87.61100000000002","87.61100000000002","87.29300000000002","87.29300000000002","87.29300000000002","86.15","86.15","86.15","0","0","0"
"623","80.645","80.645","80.645","81.95399999999998","81.95399999999998","81.95399999999998","79.45999999999998","79.45999999999998","79.45999999999998","89.77600000000001","89.77600000000001","89.77600000000001","87.60100000000001","87.60100000000001","87.60100000000001","87.22899999999998","87.22899999999998","87.22899999999998","86.14600000000002","86.14600000000002","86.14600000000002","0","0","0"
"624","80.749","80.749","80.749","81.951","81.951","81.951","79.72","79.72","79.72","89.77699999999999","89.77699999999999","89.77699999999999","87.57","87.57","87.57","87.17699999999999","87.17699999999999","87.17699999999999","86.14199999999998","86.14199999999998","86.14199999999998","0","0","0"
"625","80.74699999999999","80.74699999999999","80.74699999999999","81.98600000000002","81.98600000000002","81.98600000000002","79.424","79.424","79.424","89.77699999999999","89.77699999999999","89.77699999999999","87.72100000000002","87.72100000000002","87.72100000000002","87.26600000000002","87.26600000000002","87.26600000000002","86.24699999999999","86.24699999999999","86.24699999999999","0","0","0"
"626","80.64199999999998","80.64199999999998","80.64199999999998","81.99800000000002","81.99800000000002","81.99800000000002","79.566","79.566","79.566","89.77699999999999","89.77699999999999","89.77699999999999","87.73699999999998","87.73699999999998","87.73699999999998","87.34800000000001","87.34800000000001","87.34800000000001","86.144","86.144","86.144","0","0","0"
"627","80.689","80.689","80.689","81.80699999999999","81.80699999999999","81.80699999999999","79.549","79.549","79.549","89.77800000000002","89.77800000000002","89.77800000000002","87.67100000000002","87.67100000000002","87.67100000000002","87.22600000000001","87.22600000000001","87.22600000000001","86.11100000000002","86.11100000000002","86.11100000000002","0","0","0"
"628","80.83300000000001","80.83300000000001","80.83300000000001","81.98899999999999","81.98899999999999","81.98899999999999","79.64800000000001","79.64800000000001","79.64800000000001","89.77800000000002","89.77800000000002","89.77800000000002","87.72899999999998","87.72899999999998","87.72899999999998","87.24600000000001","87.24600000000001","87.24600000000001","86.21300000000001","86.21300000000001","86.21300000000001","0","0","0"
"629","80.55699999999999","80.55699999999999","80.55699999999999","81.93899999999998","81.93899999999998","81.93899999999998","79.55500000000002","79.55500000000002","79.55500000000002","89.77899999999998","89.77899999999998","89.77899999999998","87.61399999999999","87.61399999999999","87.61399999999999","87.35399999999998","87.35399999999998","87.35399999999998","86.22800000000001","86.22800000000001","86.22800000000001","0","0","0"
"630","80.484","80.484","80.484","81.879","81.879","81.879","79.58300000000001","79.58300000000001","79.58300000000001","89.77899999999998","89.77899999999998","89.77899999999998","87.66899999999998","87.66899999999998","87.66899999999998","87.27800000000002","87.27800000000002","87.27800000000002","86.17699999999999","86.17699999999999","86.17699999999999","0","0","0"
"631","80.54000000000002","80.54000000000002","80.54000000000002","81.69800000000001","81.69800000000001","81.69800000000001","79.51300000000002","79.51300000000002","79.51300000000002","89.78","89.78","89.78","87.695","87.695","87.695","87.335","87.335","87.335","86.30800000000002","86.30800000000002","86.30800000000002","0","0","0"
"632","80.49300000000001","80.49300000000001","80.49300000000001","81.81199999999998","81.81199999999998","81.81199999999998","79.426","79.426","79.426","89.78","89.78","89.78","87.66199999999999","87.66199999999999","87.66199999999999","87.38899999999998","87.38899999999998","87.38899999999998","86.39800000000001","86.39800000000001","86.39800000000001","0","0","0"
"633","80.70800000000001","80.70800000000001","80.70800000000001","81.87199999999999","81.87199999999999","81.87199999999999","79.435","79.435","79.435","89.78100000000002","89.78100000000002","89.78100000000002","87.69899999999998","87.69899999999998","87.69899999999998","87.19","87.19","87.19","86.12","86.12","86.12","0","0","0"
"634","80.72199999999998","80.72199999999998","80.72199999999998","81.839","81.839","81.839","79.655","79.655","79.655","89.78100000000002","89.78100000000002","89.78100000000002","87.75","87.75","87.75","87.25399999999999","87.25399999999999","87.25399999999999","86.29399999999998","86.29399999999998","86.29399999999998","0","0","0"
"635","80.48999999999998","80.48999999999998","80.48999999999998","81.856","81.856","81.856","79.495","79.495","79.495","89.78199999999998","89.78199999999998","89.78199999999998","87.58699999999999","87.58699999999999","87.58699999999999","87.299","87.299","87.299","86.32","86.32","86.32","0","0","0"
"636","80.476","80.476","80.476","81.91199999999999","81.91199999999999","81.91199999999999","79.77","79.77","79.77","89.78199999999998","89.78199999999998","89.78199999999998","87.68600000000002","87.68600000000002","87.68600000000002","87.16899999999998","87.16899999999998","87.16899999999998","86.09199999999998","86.09199999999998","86.09199999999998","0","0","0"
"637","80.644","80.644","80.644","81.75199999999998","81.75199999999998","81.75199999999998","79.61199999999998","79.61199999999998","79.61199999999998","89.78199999999998","89.78199999999998","89.78199999999998","87.75600000000001","87.75600000000001","87.75600000000001","87.39899999999999","87.39899999999999","87.39899999999999","86.19199999999998","86.19199999999998","86.19199999999998","0","0","0"
"638","80.709","80.709","80.709","82.02","82.02","82.02","79.286","79.286","79.286","89.78300000000002","89.78300000000002","89.78300000000002","87.725","87.725","87.725","87.42","87.42","87.42","86.31399999999998","86.31399999999998","86.31399999999998","0","0","0"
"639","80.575","80.575","80.575","81.85699999999999","81.85699999999999","81.85699999999999","79.62199999999999","79.62199999999999","79.62199999999999","89.784","89.784","89.784","87.69399999999999","87.69399999999999","87.69399999999999","87.355","87.355","87.355","86.15800000000002","86.15800000000002","86.15800000000002","0","0","0"
"640","80.62199999999999","80.62199999999999","80.62199999999999","81.901","81.901","81.901","79.661","79.661","79.661","89.784","89.784","89.784","87.77300000000001","87.77300000000001","87.77300000000001","87.39800000000001","87.39800000000001","87.39800000000001","86.31300000000002","86.31300000000002","86.31300000000002","0","0","0"
"641","80.531","80.531","80.531","82.14699999999999","82.14699999999999","82.14699999999999","79.73199999999999","79.73199999999999","79.73199999999999","89.785","89.785","89.785","87.705","87.705","87.705","87.40199999999999","87.40199999999999","87.40199999999999","86.19399999999999","86.19399999999999","86.19399999999999","0","0","0"
"642","80.634","80.634","80.634","81.97800000000001","81.97800000000001","81.97800000000001","79.586","79.586","79.586","89.785","89.785","89.785","87.76600000000002","87.76600000000002","87.76600000000002","87.30199999999999","87.30199999999999","87.30199999999999","86.23","86.23","86.23","0","0","0"
