"Step","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"460","78.07300000000001","78.07300000000001","78.07300000000001","81.55199999999999","81.55199999999999","81.55199999999999","80.24300000000001","80.24300000000001","80.24300000000001","85.86","85.86","85.86","86.91899999999998","86.91899999999998","86.91899999999998","87.394","87.394","87.394","89.701","89.701","89.701"
"461","78.01300000000002","78.01300000000002","78.01300000000002","81.541","81.541","81.541","80.334","80.334","80.334","85.71800000000002","85.71800000000002","85.71800000000002","86.97699999999999","86.97699999999999","86.97699999999999","87.31800000000001","87.31800000000001","87.31800000000001","89.701","89.701","89.701"
"462","78.486","78.486","78.486","81.605","81.605","81.605","80.439","80.439","80.439","85.91899999999998","85.91899999999998","85.91899999999998","87.15300000000002","87.15300000000002","87.15300000000002","87.53800000000001","87.53800000000001","87.53800000000001","89.70199999999998","89.70199999999998","89.70199999999998"
"463","78.16199999999999","78.16199999999999","78.16199999999999","81.469","81.469","81.469","80.34800000000001","80.34800000000001","80.34800000000001","85.80800000000002","85.80800000000002","85.80800000000002","87.09","87.09","87.09","87.43199999999999","87.43199999999999","87.43199999999999","89.70300000000002","89.70300000000002","89.70300000000002"
"464","78.06699999999998","78.06699999999998","78.06699999999998","81.614","81.614","81.614","80.391","80.391","80.391","85.769","85.769","85.769","87.07800000000002","87.07800000000002","87.07800000000002","87.46100000000001","87.46100000000001","87.46100000000001","89.70300000000002","89.70300000000002","89.70300000000002"
"465","78.224","78.224","78.224","81.321","81.321","81.321","80.37199999999999","80.37199999999999","80.37199999999999","85.85300000000001","85.85300000000001","85.85300000000001","87.00100000000002","87.00100000000002","87.00100000000002","87.34","87.34","87.34","89.70399999999998","89.70399999999998","89.70399999999998"
"466","78.149","78.149","78.149","81.384","81.384","81.384","80.33","80.33","80.33","85.83699999999999","85.83699999999999","85.83699999999999","87.16800000000002","87.16800000000002","87.16800000000002","87.49199999999999","87.49199999999999","87.49199999999999","89.705","89.705","89.705"
"467","78.064","78.064","78.064","81.456","81.456","81.456","80.30800000000002","80.30800000000002","80.30800000000002","85.905","85.905","85.905","87.10899999999998","87.10899999999998","87.10899999999998","87.53300000000002","87.53300000000002","87.53300000000002","89.705","89.705","89.705"
"468","78.231","78.231","78.231","81.669","81.669","81.669","80.331","80.331","80.331","85.71800000000002","85.71800000000002","85.71800000000002","87.01800000000001","87.01800000000001","87.01800000000001","87.42600000000002","87.42600000000002","87.42600000000002","89.70600000000002","89.70600000000002","89.70600000000002"
"469","78.14199999999998","78.14199999999998","78.14199999999998","81.66800000000002","81.66800000000002","81.66800000000002","80.436","80.436","80.436","85.69699999999999","85.69699999999999","85.69699999999999","86.94100000000002","86.94100000000002","86.94100000000002","87.35300000000001","87.35300000000001","87.35300000000001","89.70600000000002","89.70600000000002","89.70600000000002"
"470","78.324","78.324","78.324","81.634","81.634","81.634","80.461","80.461","80.461","85.93399999999998","85.93399999999998","85.93399999999998","87.17899999999999","87.17899999999999","87.17899999999999","87.50399999999999","87.50399999999999","87.50399999999999","89.70699999999998","89.70699999999998","89.70699999999998"
"471","78.40699999999998","78.40699999999998","78.40699999999998","81.53300000000002","81.53300000000002","81.53300000000002","80.419","80.419","80.419","85.90800000000002","85.90800000000002","85.90800000000002","87.09300000000002","87.09300000000002","87.09300000000002","87.47899999999998","87.47899999999998","87.47899999999998","89.70800000000001","89.70800000000001","89.70800000000001"
"472","78.02300000000001","78.02300000000001","78.02300000000001","81.421","81.421","81.421","80.28800000000001","80.28800000000001","80.28800000000001","85.97199999999998","85.97199999999998","85.97199999999998","87.12199999999999","87.12199999999999","87.12199999999999","87.43","87.43","87.43","89.70800000000001","89.70800000000001","89.70800000000001"
"473","78.06300000000002","78.06300000000002","78.06300000000002","81.68000000000002","81.68000000000002","81.68000000000002","80.31999999999998","80.31999999999998","80.31999999999998","85.885","85.885","85.885","87.06199999999998","87.06199999999998","87.06199999999998","87.38899999999998","87.38899999999998","87.38899999999998","89.70800000000001","89.70800000000001","89.70800000000001"
"474","78.17199999999998","78.17199999999998","78.17199999999998","81.566","81.566","81.566","80.386","80.386","80.386","85.86800000000001","85.86800000000001","85.86800000000001","87.09300000000002","87.09300000000002","87.09300000000002","87.41","87.41","87.41","89.70899999999999","89.70899999999999","89.70899999999999"
"475","78.38500000000002","78.38500000000002","78.38500000000002","81.634","81.634","81.634","80.45300000000002","80.45300000000002","80.45300000000002","85.78300000000002","85.78300000000002","85.78300000000002","87.105","87.105","87.105","87.41100000000002","87.41100000000002","87.41100000000002","89.70899999999999","89.70899999999999","89.70899999999999"
"476","78.37","78.37","78.37","81.714","81.714","81.714","80.40300000000002","80.40300000000002","80.40300000000002","85.93","85.93","85.93","87.065","87.065","87.065","87.35800000000002","87.35800000000002","87.35800000000002","89.71","89.71","89.71"
"477","78.11199999999998","78.11199999999998","78.11199999999998","81.48999999999998","81.48999999999998","81.48999999999998","80.52","80.52","80.52","85.85699999999999","85.85699999999999","85.85699999999999","87.01699999999998","87.01699999999998","87.01699999999998","87.37","87.37","87.37","89.71","89.71","89.71"
"478","78.209","78.209","78.209","81.48800000000001","81.48800000000001","81.48800000000001","80.40199999999999","80.40199999999999","80.40199999999999","85.85100000000001","85.85100000000001","85.85100000000001","87.04800000000002","87.04800000000002","87.04800000000002","87.36899999999999","87.36899999999999","87.36899999999999","89.71100000000001","89.71100000000001","89.71100000000001"
"479","78.171","78.171","78.171","81.61300000000001","81.61300000000001","81.61300000000001","80.39199999999998","80.39199999999998","80.39199999999998","85.84600000000002","85.84600000000002","85.84600000000002","87.04399999999998","87.04399999999998","87.04399999999998","87.31100000000002","87.31100000000002","87.31100000000002","89.71100000000001","89.71100000000001","89.71100000000001"
"480","78.289","78.289","78.289","81.566","81.566","81.566","80.399","80.399","80.399","85.95699999999998","85.95699999999998","85.95699999999998","87.13899999999998","87.13899999999998","87.13899999999998","87.51600000000002","87.51600000000002","87.51600000000002","89.71199999999999","89.71199999999999","89.71199999999999"
"481","78.19699999999999","78.19699999999999","78.19699999999999","81.51000000000002","81.51000000000002","81.51000000000002","80.42800000000001","80.42800000000001","80.42800000000001","85.83399999999999","85.83399999999999","85.83399999999999","87.00600000000001","87.00600000000001","87.00600000000001","87.38","87.38","87.38","89.71199999999999","89.71199999999999","89.71199999999999"
"482","78.15800000000002","78.15800000000002","78.15800000000002","81.624","81.624","81.624","80.464","80.464","80.464","86.02100000000002","86.02100000000002","86.02100000000002","87.10899999999998","87.10899999999998","87.10899999999998","87.424","87.424","87.424","89.71300000000001","89.71300000000001","89.71300000000001"
"483","78.30699999999999","78.30699999999999","78.30699999999999","81.581","81.581","81.581","80.42699999999999","80.42699999999999","80.42699999999999","85.91899999999998","85.91899999999998","85.91899999999998","87.05699999999999","87.05699999999999","87.05699999999999","87.38100000000001","87.38100000000001","87.38100000000001","89.71300000000001","89.71300000000001","89.71300000000001"
"484","78.8","78.8","78.8","81.71800000000002","81.71800000000002","81.71800000000002","80.45300000000002","80.45300000000002","80.45300000000002","85.89300000000001","85.89300000000001","85.89300000000001","87.17100000000002","87.17100000000002","87.17100000000002","87.545","87.545","87.545","89.71399999999998","89.71399999999998","89.71399999999998"
"485","78.35199999999999","78.35199999999999","78.35199999999999","81.734","81.734","81.734","80.406","80.406","80.406","85.905","85.905","85.905","87.15300000000002","87.15300000000002","87.15300000000002","87.45800000000001","87.45800000000001","87.45800000000001","89.71399999999998","89.71399999999998","89.71399999999998"
"486","78.465","78.465","78.465","81.576","81.576","81.576","80.37699999999998","80.37699999999998","80.37699999999998","85.84199999999998","85.84199999999998","85.84199999999998","87","87","87","87.47399999999999","87.47399999999999","87.47399999999999","89.715","89.715","89.715"
"487","78.40699999999998","78.40699999999998","78.40699999999998","81.726","81.726","81.726","80.346","80.346","80.346","85.98699999999998","85.98699999999998","85.98699999999998","87.06100000000002","87.06100000000002","87.06100000000002","87.43399999999998","87.43399999999998","87.43399999999998","89.716","89.716","89.716"
"488","78.514","78.514","78.514","81.664","81.664","81.664","80.48199999999999","80.48199999999999","80.48199999999999","86.06600000000002","86.06600000000002","86.06600000000002","87.15199999999999","87.15199999999999","87.15199999999999","87.57100000000001","87.57100000000001","87.57100000000001","89.716","89.716","89.716"
"489","78.45999999999998","78.45999999999998","78.45999999999998","81.701","81.701","81.701","80.41","80.41","80.41","85.88","85.88","85.88","87.02","87.02","87.02","87.385","87.385","87.385","89.71699999999998","89.71699999999998","89.71699999999998"
"490","78.42699999999999","78.42699999999999","78.42699999999999","81.52199999999999","81.52199999999999","81.52199999999999","80.36300000000001","80.36300000000001","80.36300000000001","85.95800000000001","85.95800000000001","85.95800000000001","87.20800000000001","87.20800000000001","87.20800000000001","87.60699999999999","87.60699999999999","87.60699999999999","89.71800000000002","89.71800000000002","89.71800000000002"
"491","78.48999999999998","78.48999999999998","78.48999999999998","81.569","81.569","81.569","80.43699999999998","80.43699999999998","80.43699999999998","85.909","85.909","85.909","87.05800000000002","87.05800000000002","87.05800000000002","87.38899999999998","87.38899999999998","87.38899999999998","89.71800000000002","89.71800000000002","89.71800000000002"
"492","78.469","78.469","78.469","81.52500000000002","81.52500000000002","81.52500000000002","80.439","80.439","80.439","85.79","85.79","85.79","86.99600000000001","86.99600000000001","86.99600000000001","87.38899999999998","87.38899999999998","87.38899999999998","89.71800000000002","89.71800000000002","89.71800000000002"
"493","78.914","78.914","78.914","81.481","81.481","81.481","80.52","80.52","80.52","86.005","86.005","86.005","87.07199999999999","87.07199999999999","87.07199999999999","87.495","87.495","87.495","89.71899999999998","89.71899999999998","89.71899999999998"
"494","78.50699999999999","78.50699999999999","78.50699999999999","81.654","81.654","81.654","80.54000000000002","80.54000000000002","80.54000000000002","85.97300000000001","85.97300000000001","85.97300000000001","87.08899999999998","87.08899999999998","87.08899999999998","87.42699999999999","87.42699999999999","87.42699999999999","89.71899999999998","89.71899999999998","89.71899999999998"
"495","78.39199999999998","78.39199999999998","78.39199999999998","81.714","81.714","81.714","80.389","80.389","80.389","86.03","86.03","86.03","87.11800000000001","87.11800000000001","87.11800000000001","87.53100000000002","87.53100000000002","87.53100000000002","89.72","89.72","89.72"
"496","78.439","78.439","78.439","81.75800000000001","81.75800000000001","81.75800000000001","80.386","80.386","80.386","85.69600000000001","85.69600000000001","85.69600000000001","86.90199999999999","86.90199999999999","86.90199999999999","87.20600000000002","87.20600000000002","87.20600000000002","89.72","89.72","89.72"
"497","78.42699999999999","78.42699999999999","78.42699999999999","81.78199999999998","81.78199999999998","81.78199999999998","80.489","80.489","80.489","85.94399999999999","85.94399999999999","85.94399999999999","86.93800000000002","86.93800000000002","86.93800000000002","87.26600000000002","87.26600000000002","87.26600000000002","89.72","89.72","89.72"
"498","78.57199999999999","78.57199999999999","78.57199999999999","81.69499999999998","81.69499999999998","81.69499999999998","80.44499999999998","80.44499999999998","80.44499999999998","86.025","86.025","86.025","87.14800000000001","87.14800000000001","87.14800000000001","87.52199999999999","87.52199999999999","87.52199999999999","89.72100000000002","89.72100000000002","89.72100000000002"
"499","78.74800000000002","78.74800000000002","78.74800000000002","81.724","81.724","81.724","80.476","80.476","80.476","85.99100000000001","85.99100000000001","85.99100000000001","87.06199999999998","87.06199999999998","87.06199999999998","87.41899999999998","87.41899999999998","87.41899999999998","89.72100000000002","89.72100000000002","89.72100000000002"
"500","78.55500000000002","78.55500000000002","78.55500000000002","81.78800000000001","81.78800000000001","81.78800000000001","80.53300000000002","80.53300000000002","80.53300000000002","85.87","85.87","85.87","87.144","87.144","87.144","87.48600000000002","87.48600000000002","87.48600000000002","89.72199999999998","89.72199999999998","89.72199999999998"
"501","78.46199999999999","78.46199999999999","78.46199999999999","81.739","81.739","81.739","80.441","80.441","80.441","85.87300000000002","85.87300000000002","85.87300000000002","87.00600000000001","87.00600000000001","87.00600000000001","87.35399999999998","87.35399999999998","87.35399999999998","89.72199999999998","89.72199999999998","89.72199999999998"
